country,year,category,group,subgroup,consumption
United Kingdom,2020,Non-Animal,Alcoholic Beverages ,,166.0
United Kingdom,2020,Non-Animal,Carbohydrates,Sugar ,389.0
United Kingdom,2020,Non-Animal,Oils & Fats ,,609.0
United Kingdom,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,99.5
United Kingdom,2020,Non-Animal,Carbohydrates,Cereals and Grains ,899.0
United Kingdom,2020,Animal,Meat ,,483.0
United Kingdom,2020,Animal,Dairy & Eggs ,,385.0
United Kingdom,2020,Non-Animal,Fruit and Vegetables ,,203.0
United Kingdom,2021,Non-Animal,Carbohydrates,Cereals and Grains ,905.0
United Kingdom,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,104.0
United Kingdom,2021,Non-Animal,Fruit and Vegetables ,,200.0
United Kingdom,2021,Non-Animal,Oils & Fats ,,608.0
United Kingdom,2021,Animal,Meat ,,483.0
United Kingdom,2021,Animal,Dairy & Eggs ,,383.0
United Kingdom,2021,Non-Animal,Alcoholic Beverages ,,158.0
United Kingdom,2021,Non-Animal,Carbohydrates,Sugar ,371.0
United Kingdom,2022,Non-Animal,Alcoholic Beverages ,,153.0
United Kingdom,2022,Non-Animal,Fruit and Vegetables ,,212.0
United Kingdom,2022,Non-Animal,Carbohydrates,Cereals and Grains ,890.0
United Kingdom,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,106.5
United Kingdom,2022,Animal,Dairy & Eggs ,,384.0
United Kingdom,2022,Non-Animal,Carbohydrates,Sugar ,394.0
United Kingdom,2022,Non-Animal,Oils & Fats ,,609.0
United Kingdom,2022,Animal,Meat ,,476.0
All,2014,Non-Animal,Carbohydrates,Cereals and Grains ,192.2580645
All,2014,Non-Animal,Carbohydrates,Starchy Roots and pulses ,910.6129032
All,2014,Non-Animal,Fruit and Vegetables ,,381.8064516
All,2014,Non-Animal,Oils & Fats ,,189.6129032
All,2014,Animal,Meat ,,416.5483871
All,2014,Animal,Dairy & Eggs ,,614.2903226
All,2014,Non-Animal,Alcoholic Beverages ,,77.32258065
All,2014,Non-Animal,Carbohydrates,Sugar ,385.3548387
All,2015,Non-Animal,Alcoholic Beverages ,,195.2258065
All,2015,Non-Animal,Fruit and Vegetables ,,912.0967742
All,2015,Non-Animal,Carbohydrates,Cereals and Grains ,381.9677419
All,2015,Non-Animal,Carbohydrates,Starchy Roots and pulses ,195.1612903
All,2015,Animal,Dairy & Eggs ,,416.2580645
All,2015,Non-Animal,Carbohydrates,Sugar ,626.7096774
All,2015,Non-Animal,Oils & Fats ,,76.19354839
All,2015,Animal,Meat ,,373.4516129
All,2016,Animal,Dairy & Eggs ,,195.7741935
All,2016,Non-Animal,Fruit and Vegetables ,,916.6774194
All,2016,Non-Animal,Carbohydrates,Cereals and Grains ,379.2258065
All,2016,Animal,Meat ,,197.3548387
All,2016,Non-Animal,Alcoholic Beverages ,,424.1612903
All,2016,Non-Animal,Carbohydrates,Sugar ,619.0322581
All,2016,Non-Animal,Oils & Fats ,,76.01612903
All,2016,Non-Animal,Carbohydrates,Starchy Roots and pulses ,372.0967742
All,2017,Non-Animal,Carbohydrates,Cereals and Grains ,191.2258065
All,2017,Non-Animal,Carbohydrates,Starchy Roots and pulses ,923.6774194
All,2017,Animal,Meat ,,382.1290323
All,2017,Animal,Dairy & Eggs ,,195.1290323
All,2017,Non-Animal,Fruit and Vegetables ,,421.4193548
All,2017,Non-Animal,Oils & Fats ,,623.9677419
All,2017,Non-Animal,Alcoholic Beverages ,,74.38709677
All,2017,Non-Animal,Carbohydrates,Sugar ,375.3548387
All,2018,Non-Animal,Oils & Fats ,,186.3225806
All,2018,Animal,Meat ,,932.8387097
All,2018,Animal,Dairy & Eggs ,,376.8064516
All,2018,Non-Animal,Carbohydrates,Sugar ,194.2580645
All,2018,Non-Animal,Alcoholic Beverages ,,417.8709677
All,2018,Non-Animal,Fruit and Vegetables ,,627.483871
All,2018,Non-Animal,Carbohydrates,Cereals and Grains ,74.38709677
All,2018,Non-Animal,Carbohydrates,Starchy Roots and pulses ,376.9677419
All,2019,Non-Animal,Carbohydrates,Sugar ,180.1290323
All,2019,Non-Animal,Oils & Fats ,,945.3225806
All,2019,Animal,Meat ,,371.8064516
All,2019,Non-Animal,Alcoholic Beverages ,,186.5806452
All,2019,Non-Animal,Carbohydrates,Starchy Roots and pulses ,415.7096774
All,2019,Animal,Dairy & Eggs ,,628.0645161
All,2019,Non-Animal,Fruit and Vegetables ,,73.03225806
All,2019,Non-Animal,Carbohydrates,Cereals and Grains ,373.7741935
All,2020,Non-Animal,Alcoholic Beverages ,,184.3870968
All,2020,Non-Animal,Carbohydrates,Sugar ,941.5806452
All,2020,Non-Animal,Oils & Fats ,,372.7741935
All,2020,Non-Animal,Carbohydrates,Starchy Roots and pulses ,191.7096774
All,2020,Non-Animal,Carbohydrates,Cereals and Grains ,412.7096774
All,2020,Animal,Meat ,,629.9032258
All,2020,Animal,Dairy & Eggs ,,72.64516129
All,2020,Non-Animal,Fruit and Vegetables ,,373.0322581
All,2021,Non-Animal,Carbohydrates,Cereals and Grains ,183.3870968
All,2021,Non-Animal,Carbohydrates,Starchy Roots and pulses ,946.3548387
All,2021,Non-Animal,Fruit and Vegetables ,,370.0967742
All,2021,Non-Animal,Oils & Fats ,,185.0645161
All,2021,Animal,Meat ,,411.1612903
All,2021,Animal,Dairy & Eggs ,,630.1935484
All,2021,Non-Animal,Alcoholic Beverages ,,70.80645161
All,2021,Non-Animal,Carbohydrates,Sugar ,371.0
All,2022,Non-Animal,Alcoholic Beverages ,,182.2903226
All,2022,Non-Animal,Fruit and Vegetables ,,951.9354839
All,2022,Non-Animal,Carbohydrates,Cereals and Grains ,374.6451613
All,2022,Non-Animal,Carbohydrates,Starchy Roots and pulses ,190.0
All,2022,Animal,Dairy & Eggs ,,408.2580645
All,2022,Non-Animal,Carbohydrates,Sugar ,629.0967742
All,2022,Non-Animal,Oils & Fats ,,71.0483871
All,2022,Animal,Meat ,,375.2903226
